root@lamp-ubuntu-s-1vcpu-1gb-tor1-01:~# tcpdump -n -i eth0
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes
07:14:16.555334 IP 76.64.103.178.51497 > 146.190.244.30.22: Flags [.], ack 1042432463, win 2047, options [nop,nop,TS val 2973854189 ecr 2845907207], length 0
07:14:16.573289 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 16281:16521, ack 0, win 501, options [nop,nop,TS val 2845907230 ecr 2973854204], length 240
07:14:16.573345 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 16521:16725, ack 0, win 501, options [nop,nop,TS val 2845907230 ecr 2973854204], length 204
07:14:16.573399 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 16725:16965, ack 0, win 501, options [nop,nop,TS val 2845907230 ecr 2973854204], length 240
07:14:16.573450 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 16965:17001, ack 0, win 501, options [nop,nop,TS val 2845907230 ecr 2973854204], length 36
07:14:16.573508 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 17001:17241, ack 0, win 501, options [nop,nop,TS val 2845907230 ecr 2973854204], length 240
07:14:16.577395 IP 76.64.103.178.51497 > 146.190.244.30.22: Flags [.], ack 9525, win 2000, options [nop,nop,TS val 2973854210 ecr 2845907228], length 0
07:14:16.577396 IP 76.64.103.178.51497 > 146.190.244.30.22: Flags [.], ack 9525, win 2048, options [nop,nop,TS val 2973854210 ecr 2845907228], length 0
07:14:16.577396 IP 76.64.103.178.51497 > 146.190.244.30.22: Flags [.], ack 17001, win 1931, options [nop,nop,TS val 2973854211 ecr 2845907230], length 0
07:14:16.577396 IP 76.64.103.178.51497 > 146.190.244.30.22: Flags [.], ack 17001, win 2048, options [nop,nop,TS val 2973854211 ecr 2845907230], length 0
07:14:16.577462 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 17241:17961, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854210], length 720
07:14:16.577652 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 17961:18149, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 188
07:14:16.577725 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 18149:18185, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 36
07:14:16.577741 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 18185:18373, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 188
07:14:16.577793 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 18373:18409, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 36
07:14:16.577846 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 18409:18633, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 224
07:14:16.577898 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 18633:18821, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 188
07:14:16.577944 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 18821:18857, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 36
07:14:16.577991 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 18857:19097, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 240
07:14:16.578041 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 19097:19301, ack 0, win 501, options [nop,nop,TS val 2845907234 ecr 2973854211], length 204
07:14:16.578096 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 19301:19541, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578147 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 19541:19577, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 36
07:14:16.578192 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 19577:19817, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578237 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 19817:20021, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 204
07:14:16.578297 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 20021:20261, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578355 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 20261:20297, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 36
07:14:16.578418 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 20297:20537, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578472 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 20537:20741, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 204
07:14:16.578539 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 20741:20981, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578592 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 20981:21221, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578646 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 21221:21257, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 36
07:14:16.578703 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 21257:21497, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578755 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 21497:21737, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578808 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 21737:21941, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 204
07:14:16.578865 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 21941:22181, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578917 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 22181:22421, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 240
07:14:16.578963 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 22421:22457, ack 0, win 501, options [nop,nop,TS val 2845907235 ecr 2973854211], length 36
07:14:16.579361 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 22457:23381, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 924
07:14:16.579425 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 23381:23621, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 240
07:14:16.579480 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 23621:23657, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 36
07:14:16.579535 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 23657:23897, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 240
07:14:16.579591 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 23897:24101, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 204
07:14:16.579651 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 24101:24341, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 240
07:14:16.579720 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 24341:24581, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 240
07:14:16.579774 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 24581:24821, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 240
07:14:16.579830 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 24821:24857, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 36
07:14:16.579893 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 24857:25097, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 240
07:14:16.579941 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 25097:25301, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 204
07:14:16.579998 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 25301:25541, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 240
07:14:16.580047 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 25541:25577, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 36
07:14:16.580093 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 25577:25781, ack 0, win 501, options [nop,nop,TS val 2845907236 ecr 2973854211], length 204
07:14:16.580138 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 25781:25817, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854211], length 36
07:14:16.580183 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 25817:26057, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854211], length 240
07:14:16.580230 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 26057:26261, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854211], length 204
07:14:16.580275 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 26261:26297, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854211], length 36
07:14:16.580324 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 26297:26501, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854211], length 204
07:14:16.580336 IP 76.64.103.178.51497 > 146.190.244.30.22: Flags [.], ack 17241, win 2044, options [nop,nop,TS val 2973854213 ecr 2845907230], length 0
07:14:16.580374 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 26501:26537, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 36
07:14:16.580424 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 26537:26741, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 204
07:14:16.580471 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 26741:26777, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 36
07:14:16.580520 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 26777:26981, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 204
07:14:16.580569 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 26981:27017, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 36
07:14:16.580620 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 27017:27257, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 240
07:14:16.580670 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 27257:27461, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 204
07:14:16.580716 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 27461:27497, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 36
07:14:16.580762 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 27497:27737, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 240
07:14:16.580809 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 27737:27941, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 204
07:14:16.580860 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 27941:27977, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 36
07:14:16.580909 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 27977:28217, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 240
07:14:16.580954 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 28217:28421, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 204
07:14:16.581000 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 28421:28457, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 36
07:14:16.581046 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 28457:28661, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 204
07:14:16.581091 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 28661:28697, ack 0, win 501, options [nop,nop,TS val 2845907237 ecr 2973854213], length 36
07:14:16.581137 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 28697:28901, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854213], length 204
07:14:16.581183 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 28901:28937, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854213], length 36
07:14:16.581235 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 28937:29309, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854213], length 372
07:14:16.581321 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 29309:29513, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854213], length 204
07:14:16.581335 IP 76.64.103.178.51497 > 146.190.244.30.22: Flags [.], ack 17961, win 2036, options [nop,nop,TS val 2973854215 ecr 2845907234], length 0
07:14:16.581374 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 29513:30037, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854215], length 524
07:14:16.581430 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 30037:30073, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854215], length 36
07:14:16.581471 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 30073:30445, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854215], length 372
07:14:16.581549 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 30445:30649, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854215], length 204
07:14:16.581588 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 30649:31021, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854215], length 372
07:14:16.581655 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 31021:31225, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854215], length 204
07:14:16.581715 IP 146.190.244.30.22 > 76.64.103.178.51497: Flags [P.], seq 31225:31429, ack 0, win 501, options [nop,nop,TS val 2845907238 ecr 2973854215], length 204
